Program_Genre,Channel_Name,Device_Type,Stream_Quality,Total_View_Duration_Mins,Total_Engagement_Hours,Average_View_Duration_Mins,Total_Views,Unique_Customer_Count,Avg_Buffering_Events,Avg_User_Rating,Quality_Satisfaction,Engagement_Score,Popularity_Tier,Customer_Penetration,Genre_Strength_Index,Device_Adoption_Index,Content_Health,Viewing_Frequency,Content_Reach_Score,Ad_Opportunity_Score
Sports,Fox News,Laptop,HD,1447,24.116666666666667,111.3076923076923,13,13,8.190076658736453,3.230769230769231,Poor,67,Viral,72,98,100,Healthy,10,47,59
Sports,Fox News,Laptop,SD,1005,16.75,143.57142857142858,7,7,7.210142366224841,2.857142857142857,Poor,60,High,38,98,100,Healthy,10,26,27
Sports,Fox News,Mobile App,4K,740,12.333333333333334,123.33333333333333,6,6,6.333333333333333,2.1666666666666665,Poor,52,Medium,33,98,96,Healthy,10,23,24
Sports,Fox News,Mobile App,HD,856,14.266666666666667,85.6,10,10,8.147099656357389,3.1,Poor,60,Viral,55,98,96,Healthy,10,37,43
Sports,Fox News,Mobile App,SD,729,12.15,81.0,9,9,7.274555173730432,3.111111111111111,Poor,58,Viral,50,98,96,Healthy,10,34,37
Sports,Fox News,Set-Top Box,4K,1430,23.833333333333332,143.0,10,9,6.5,2.8,Poor,64,Viral,50,98,99,Healthy,11,34,44
Sports,Fox News,Set-Top Box,HD,2100,35.0,140.0,15,15,8.431399770904926,2.6666666666666665,Poor,68,Viral,83,98,99,Healthy,10,53,72
Sports,Fox News,Set-Top Box,SD,609,10.15,87.0,7,7,5.285714285714286,2.0,Poor,49,High,38,98,99,At_Risk,10,26,30
Sports,Fox News,Smart Tv,4K,1181,19.683333333333334,118.1,10,10,4.8,3.4,Fair,65,Viral,55,98,95,Healthy,10,37,41
Sports,Fox News,Smart Tv,HD,983,16.383333333333333,163.83333333333334,6,6,7.666666666666667,3.3333333333333335,Poor,63,Medium,33,98,95,Healthy,10,23,19
Sports,Fox News,Smart Tv,SD,1121,18.683333333333334,160.14285714285714,7,7,8.142857142857142,3.7142857142857144,Poor,67,High,38,98,95,Healthy,10,26,24
Sports,Fox News,Tablet,4K,378,6.3,94.5,4,4,8.867749140893471,2.5,Poor,46,Low,22,98,96,At_Risk,10,17,12
Sports,Fox News,Tablet,HD,532,8.866666666666667,88.66666666666667,6,6,7.5,2.5,Poor,50,Medium,33,98,96,Healthy,10,23,23
Sports,Fox News,Tablet,SD,1747,29.116666666666667,218.375,8,8,5.625,2.75,Poor,69,High,44,98,96,Healthy,10,30,33
Sports,Hbo,Laptop,4K,806,13.433333333333334,115.14285714285714,7,7,6.638713794796269,2.857142857142857,Poor,57,High,38,98,100,Healthy,10,26,27
Sports,Hbo,Laptop,HD,487,8.116666666666667,121.75,4,4,6.5,2.75,Poor,51,Low,22,98,100,Healthy,10,17,11
Sports,Hbo,Laptop,SD,425,7.083333333333333,141.66666666666666,3,3,9.666666666666666,4.0,Poor,57,Low,16,98,100,Healthy,10,13,0
Sports,Hbo,Mobile App,4K,1584,26.4,198.0,8,8,9.433874570446736,3.0,Poor,68,High,44,98,96,Healthy,10,30,32
Sports,Hbo,Mobile App,HD,1116,18.6,111.6,10,10,8.5,3.5,Poor,65,Viral,55,98,96,Healthy,10,37,41
Sports,Hbo,Mobile App,SD,1519,25.316666666666666,138.0909090909091,11,11,8.860999687597626,3.4545454545454546,Poor,69,Viral,61,98,96,Healthy,10,40,47
Sports,Hbo,Set-Top Box,4K,1392,23.2,174.0,8,8,7.75,2.625,Poor,64,High,44,98,99,Healthy,10,30,33
Sports,Hbo,Set-Top Box,HD,698,11.633333333333333,116.33333333333333,6,6,8.833333333333334,2.5,Poor,53,Medium,33,98,99,Healthy,10,23,23
Sports,Hbo,Set-Top Box,SD,912,15.2,101.33333333333333,9,9,8.444444444444445,3.3333333333333335,Poor,62,Viral,50,98,99,Healthy,10,34,36
Sports,Hbo,Smart Tv,4K,1111,18.516666666666666,158.71428571428572,7,7,5.714285714285714,3.0,Poor,63,High,38,98,95,Healthy,10,26,26
Sports,Hbo,Smart Tv,HD,1149,19.15,143.625,8,8,6.75,2.75,Poor,61,High,44,98,95,Healthy,10,30,33
Sports,Hbo,Smart Tv,SD,401,6.683333333333334,66.83333333333333,6,6,7.833333333333333,4.0,Poor,57,Medium,33,98,95,Healthy,10,23,17
Sports,Hbo,Tablet,4K,528,8.8,105.6,5,5,2.0,3.2,Good,54,Low,27,98,96,Healthy,10,20,14
Sports,Hbo,Tablet,HD,364,6.066666666666666,121.33333333333333,3,3,8.0,2.3333333333333335,Poor,45,Low,16,98,96,At_Risk,10,13,7
Sports,Hbo,Tablet,SD,597,9.95,119.4,5,5,8.494199312714777,2.4,Poor,51,Low,27,98,96,Healthy,10,20,18
Sports,Hgtv,Laptop,4K,511,8.516666666666667,73.0,7,6,5.9244280805105545,3.4285714285714284,Poor,56,High,33,98,100,Healthy,11,24,25
Sports,Hgtv,Laptop,HD,441,7.35,147.0,3,3,3.0,4.333333333333333,Fair,60,Low,16,98,100,Healthy,10,13,0
Sports,Hgtv,Laptop,SD,1443,24.05,120.25,12,12,8.666666666666666,1.9166666666666667,Poor,59,Viral,66,98,100,Healthy,10,43,58
Sports,Hgtv,Mobile App,4K,955,15.916666666666666,119.375,8,8,7.0588745704467355,2.75,Poor,58,High,44,98,96,Healthy,10,30,33
Sports,Hgtv,Mobile App,HD,1092,18.2,136.5,8,8,8.375,2.25,Poor,57,High,44,98,96,Healthy,10,30,35
Sports,Hgtv,Mobile App,SD,963,16.05,120.375,8,8,6.367749140893471,2.5,Poor,57,High,44,98,96,Healthy,10,30,34
Sports,Hgtv,Set-Top Box,4K,499,8.316666666666666,99.8,5,5,5.4,4.0,Poor,58,Low,27,98,99,Healthy,10,20,11
Sports,Hgtv,Set-Top Box,HD,992,16.533333333333335,124.0,8,8,6.75,3.875,Poor,66,High,44,98,99,Healthy,10,30,28
Sports,Hgtv,Set-Top Box,SD,445,7.416666666666667,148.33333333333334,3,3,3.0,2.3333333333333335,Fair,48,Low,16,98,99,At_Risk,10,13,7
Sports,Hgtv,Smart Tv,4K,1246,20.766666666666666,124.6,10,10,5.8,2.2,Poor,58,Viral,55,98,95,Healthy,10,37,46
Sports,Hgtv,Smart Tv,HD,238,3.966666666666667,119.0,2,2,8.5,1.0,Poor,33,Low,11,98,95,At_Risk,10,10,7
Sports,Hgtv,Smart Tv,SD,281,4.683333333333334,70.25,4,4,5.25,3.5,Poor,50,Low,22,98,95,Healthy,10,17,8
Sports,Hgtv,Tablet,4K,787,13.116666666666667,157.4,5,5,9.0,2.4,Poor,55,Low,27,98,96,Healthy,10,20,18
Sports,Hgtv,Tablet,HD,304,5.066666666666666,152.0,2,2,7.0,3.0,Poor,49,Low,11,98,96,At_Risk,10,10,0
Sports,Hgtv,Tablet,SD,1448,24.133333333333333,144.8,10,10,6.247099656357388,3.2,Poor,67,Viral,55,98,96,Healthy,10,37,42
Sports,Local Channel,Laptop,4K,453,7.55,151.0,3,3,10.333333333333334,2.0,Poor,46,Low,16,98,100,At_Risk,10,13,8
Sports,Local Channel,Laptop,HD,867,14.45,123.85714285714286,7,7,7.285714285714286,3.142857142857143,Poor,60,High,38,98,100,Healthy,10,26,26
Sports,Local Channel,Laptop,SD,1008,16.8,144.0,7,7,9.857142857142858,3.0,Poor,61,High,38,98,100,Healthy,10,26,26
Sports,Local Channel,Mobile App,4K,914,15.233333333333333,130.57142857142858,7,7,8.781570937653411,3.142857142857143,Poor,60,High,38,98,96,Healthy,10,26,26
Sports,Local Channel,Mobile App,HD,1522,25.366666666666667,217.42857142857142,7,7,8.428571428571429,2.7142857142857144,Poor,67,High,38,98,96,Healthy,10,26,28
Sports,Local Channel,Mobile App,SD,429,7.15,107.25,4,4,8.5,2.75,Poor,49,Low,22,98,96,At_Risk,10,17,11
Sports,Local Channel,Set-Top Box,4K,667,11.116666666666667,111.16666666666667,6,6,9.5,2.6666666666666665,Poor,54,Medium,33,98,99,Healthy,10,23,22
Sports,Local Channel,Set-Top Box,HD,626,10.433333333333334,104.33333333333333,6,6,10.666666666666666,3.5,Poor,58,Medium,33,98,99,Healthy,10,23,19
Sports,Local Channel,Set-Top Box,SD,1135,18.916666666666668,103.18181818181819,11,11,6.363636363636363,3.090909090909091,Poor,63,Viral,61,98,99,Healthy,10,40,48
Sports,Local Channel,Smart Tv,4K,687,11.45,114.5,6,6,8.0,3.1666666666666665,Poor,57,Medium,33,98,95,Healthy,10,23,20
Sports,Local Channel,Smart Tv,HD,439,7.316666666666666,109.75,4,4,6.25,3.5,Poor,54,Low,22,98,95,Healthy,10,17,8
Sports,Local Channel,Smart Tv,SD,539,8.983333333333333,107.8,5,5,3.2,3.6,Fair,57,Low,27,98,95,Healthy,10,20,13
Sports,Local Channel,Tablet,4K,625,10.416666666666666,156.25,4,4,6.75,2.25,Poor,51,Low,22,98,96,Healthy,10,17,13
Sports,Local Channel,Tablet,HD,912,15.2,152.0,6,6,8.333333333333334,3.5,Poor,63,Medium,33,98,96,Healthy,10,23,19
Sports,Local Channel,Tablet,SD,653,10.883333333333333,108.83333333333333,6,6,4.666666666666667,3.8333333333333335,Fair,60,Medium,33,98,96,Healthy,10,23,17
Sports,Nbc,Laptop,4K,512,8.533333333333333,102.4,5,5,11.294199312714778,2.6,Poor,50,Low,27,98,100,Healthy,10,20,17
Sports,Nbc,Laptop,HD,852,14.2,94.66666666666667,9,9,8.16344406261932,3.0,Poor,59,Viral,50,98,100,Healthy,10,34,38
Sports,Nbc,Laptop,SD,192,3.2,96.0,2,2,10.5,3.0,Poor,43,Low,11,98,100,At_Risk,10,10,0
Sports,Nbc,Mobile App,4K,1428,23.8,204.0,7,7,8.428571428571429,2.4285714285714284,Poor,64,High,38,98,96,Healthy,10,26,29
Sports,Nbc,Mobile App,HD,1100,18.333333333333332,91.66666666666667,12,12,5.661832760595647,2.6666666666666665,Poor,60,Viral,66,98,96,Healthy,10,43,55
Sports,Nbc,Mobile App,SD,714,11.9,119.0,6,6,7.333333333333333,3.6666666666666665,Poor,61,Medium,33,98,96,Healthy,10,23,18
Sports,Nbc,Set-Top Box,4K,1133,18.883333333333333,161.85714285714286,7,7,10.0,3.857142857142857,Poor,68,High,38,98,99,Healthy,10,26,23
Sports,Nbc,Set-Top Box,HD,1822,30.366666666666667,151.83333333333334,12,12,8.833333333333334,3.25,Poor,70,Viral,66,98,99,Healthy,10,43,53
Sports,Nbc,Set-Top Box,SD,1486,24.766666666666666,148.6,10,10,10.147099656357389,3.0,Poor,66,Viral,55,98,99,Healthy,10,37,43
Sports,Nbc,Smart Tv,4K,927,15.45,132.42857142857142,7,7,10.857142857142858,2.5714285714285716,Poor,57,High,38,98,95,Healthy,10,26,28
Sports,Nbc,Smart Tv,HD,355,5.916666666666667,118.33333333333333,3,3,4.333333333333333,3.6666666666666665,Fair,53,Low,16,98,95,Healthy,10,13,1
Sports,Nbc,Smart Tv,SD,945,15.75,135.0,7,7,8.142857142857142,2.7142857142857144,Poor,58,High,38,98,95,Healthy,10,26,28
Sports,Nbc,Tablet,4K,585,9.75,146.25,4,4,9.5,2.75,Poor,53,Low,22,98,96,Healthy,10,17,11
Sports,Nbc,Tablet,HD,488,8.133333333333333,81.33333333333333,6,6,9.333333333333334,2.8333333333333335,Poor,52,Medium,33,98,96,Healthy,10,23,21
Sports,Nbc,Tablet,SD,438,7.3,109.5,4,4,5.617749140893471,2.75,Poor,49,Low,22,98,96,At_Risk,10,17,11
Sports,Netflix,Laptop,4K,1119,18.65,139.875,8,8,7.25,2.875,Poor,61,High,44,98,100,Healthy,10,30,32
Sports,Netflix,Laptop,HD,1222,20.366666666666667,111.0909090909091,11,11,7.909090909090909,3.0,Poor,63,Viral,61,98,100,Healthy,10,40,49
Sports,Netflix,Laptop,SD,607,10.116666666666667,121.4,5,5,9.8,3.6,Poor,58,Low,27,98,100,Healthy,10,20,13
Sports,Netflix,Mobile App,4K,741,12.35,148.2,5,5,9.8,3.8,Poor,62,Low,27,98,96,Healthy,10,20,12
Sports,Netflix,Mobile App,HD,522,8.7,130.5,4,4,8.75,2.0,Poor,47,Low,22,98,96,At_Risk,10,17,14
Sports,Netflix,Mobile App,SD,373,6.216666666666667,93.25,4,4,4.0,3.25,Fair,51,Low,22,98,96,Healthy,10,17,9
Sports,Netflix,Set-Top Box,4K,339,5.65,84.75,4,4,10.0,2.25,Poor,44,Low,22,98,99,At_Risk,10,17,13
Sports,Netflix,Set-Top Box,HD,1492,24.866666666666667,124.33333333333333,12,12,7.0,3.3333333333333335,Poor,68,Viral,66,98,99,Healthy,10,43,53
Sports,Netflix,Set-Top Box,SD,624,10.4,124.8,5,5,10.4,2.6,Poor,53,Low,27,98,99,Healthy,10,20,17
Sports,Netflix,Smart Tv,4K,1161,19.35,116.1,10,10,6.9412989690721645,2.6,Poor,60,Viral,55,98,95,Healthy,10,37,45
Sports,Netflix,Smart Tv,HD,1240,20.666666666666668,112.72727272727273,11,11,6.497363323961263,3.0,Poor,63,Viral,61,98,95,Healthy,10,40,49
Sports,Netflix,Smart Tv,SD,1373,22.883333333333333,114.41666666666667,12,12,8.205916380297824,3.3333333333333335,Poor,66,Viral,66,98,95,Healthy,10,43,53
Sports,Netflix,Tablet,4K,907,15.116666666666667,129.57142857142858,7,7,8.571428571428571,2.7142857142857144,Poor,58,High,38,98,96,Healthy,10,26,28
Sports,Netflix,Tablet,HD,723,12.05,120.5,6,6,9.666666666666666,3.6666666666666665,Poor,61,Medium,33,98,96,Healthy,10,23,18
Sports,Netflix,Tablet,SD,105,1.75,52.5,2,2,11.5,3.0,Poor,38,Low,11,98,96,At_Risk,10,10,0
Sports,Showtime,Laptop,4K,930,15.5,186.0,5,5,7.6,2.2,Poor,57,Low,27,98,100,Healthy,10,20,18
Sports,Showtime,Laptop,HD,830,13.833333333333334,103.75,8,8,7.4338745704467355,3.0,Poor,58,High,44,98,100,Healthy,10,30,32
Sports,Showtime,Laptop,SD,1028,17.133333333333333,93.45454545454545,11,11,7.818181818181818,3.6363636363636362,Poor,65,Viral,61,98,100,Healthy,10,40,46
Sports,Showtime,Mobile App,4K,1339,22.316666666666666,121.72727272727273,11,11,6.363636363636363,4.090909090909091,Poor,71,Viral,61,98,96,Healthy,10,40,44
Sports,Showtime,Mobile App,HD,736,12.266666666666667,122.66666666666667,6,6,8.5,3.6666666666666665,Poor,61,Medium,33,98,96,Healthy,10,23,18
Sports,Showtime,Mobile App,SD,986,16.433333333333334,123.25,8,8,9.375,2.75,Poor,59,High,44,98,96,Healthy,10,30,33
Sports,Showtime,Set-Top Box,4K,918,15.3,183.6,5,5,11.0,3.2,Poor,62,Low,27,98,99,Healthy,10,20,14
Sports,Showtime,Set-Top Box,HD,629,10.483333333333333,104.83333333333333,6,6,10.0,3.3333333333333335,Poor,57,Medium,33,98,99,Healthy,10,23,19
Sports,Showtime,Set-Top Box,SD,1088,18.133333333333333,136.0,8,8,4.0,3.375,Fair,64,High,44,98,99,Healthy,10,30,30
Sports,Showtime,Smart Tv,4K,507,8.45,101.4,5,5,7.694199312714777,4.2,Poor,60,Low,27,98,95,Healthy,10,20,10
Sports,Showtime,Smart Tv,HD,525,8.75,65.625,8,8,8.058874570446736,3.25,Poor,56,High,44,98,95,Healthy,10,30,31
Sports,Showtime,Smart Tv,SD,651,10.85,108.5,6,6,10.5,2.3333333333333335,Poor,51,Medium,33,98,95,Healthy,10,23,23
Sports,Showtime,Tablet,4K,856,14.266666666666667,142.66666666666666,6,6,7.833333333333333,3.0,Poor,59,Medium,33,98,96,Healthy,10,23,21
Sports,Showtime,Tablet,HD,189,3.15,47.25,4,4,5.0,3.5,Fair,47,Low,22,98,96,At_Risk,10,17,8
Sports,Showtime,Tablet,SD,926,15.433333333333334,102.88888888888889,9,9,7.111111111111111,3.111111111111111,Poor,60,Viral,50,98,96,Healthy,10,34,37
Talk Show,Abc,Laptop,4K,1056,17.6,105.6,10,10,6.6,2.9,Poor,61,Viral,55,98,100,Healthy,10,37,43
Talk Show,Abc,Laptop,HD,845,14.083333333333334,105.625,8,8,10.75,2.625,Poor,56,High,44,98,100,Healthy,10,30,33
Talk Show,Abc,Laptop,SD,663,11.05,132.6,5,5,7.6,3.2,Poor,57,Low,27,98,100,Healthy,10,20,14
Talk Show,Abc,Mobile App,4K,903,15.05,129.0,7,7,5.428571428571429,4.142857142857143,Poor,66,High,38,98,96,Healthy,10,26,22
Talk Show,Abc,Mobile App,HD,485,8.083333333333334,80.83333333333333,6,6,8.411832760595647,2.1666666666666665,Poor,47,Medium,33,98,96,At_Risk,10,23,24
Talk Show,Abc,Mobile App,SD,1118,18.633333333333333,101.63636363636364,11,11,5.2727272727272725,3.3636363636363638,Poor,64,Viral,61,98,96,Healthy,10,40,47
Talk Show,Abc,Set-Top Box,4K,584,9.733333333333333,97.33333333333333,6,6,6.24516609392898,3.1666666666666665,Poor,55,Medium,33,98,99,Healthy,10,23,20
Talk Show,Abc,Set-Top Box,HD,1621,27.016666666666666,180.11111111111111,9,9,7.4967773959526545,2.2222222222222223,Poor,63,Viral,50,98,99,Healthy,10,34,41
Talk Show,Abc,Set-Top Box,SD,707,11.783333333333333,117.83333333333333,6,6,6.833333333333333,3.1666666666666665,Poor,57,Medium,33,98,99,Healthy,10,23,20
Talk Show,Abc,Smart Tv,4K,497,8.283333333333333,99.4,5,5,8.0,3.0,Poor,52,Low,27,98,95,Healthy,10,20,15
Talk Show,Abc,Smart Tv,HD,543,9.05,90.5,6,6,5.666666666666667,2.1666666666666665,Poor,49,Medium,33,98,95,At_Risk,10,23,24
Talk Show,Abc,Smart Tv,SD,760,12.666666666666666,152.0,5,5,5.4,2.2,Poor,53,Low,27,98,95,Healthy,10,20,18
Talk Show,Abc,Tablet,4K,1698,28.3,130.6153846153846,13,13,7.461538461538462,3.076923076923077,Poor,68,Viral,72,98,96,Healthy,10,47,59
Talk Show,Abc,Tablet,HD,1503,25.05,167.0,9,9,3.7777777777777777,2.7777777777777777,Fair,65,Viral,50,98,96,Healthy,10,34,38
Talk Show,Abc,Tablet,SD,881,14.683333333333334,88.1,10,10,6.9,3.4,Poor,62,Viral,55,98,96,Healthy,10,37,41
Talk Show,Amc,Laptop,4K,874,14.566666666666666,97.11111111111111,9,9,9.333333333333334,3.5555555555555554,Poor,62,Viral,50,98,100,Healthy,10,34,35
Talk Show,Amc,Laptop,HD,741,12.35,123.5,6,6,7.666666666666667,2.8333333333333335,Poor,56,Medium,33,98,100,Healthy,10,23,21
Talk Show,Amc,Laptop,SD,1012,16.866666666666667,101.2,10,10,9.947099656357388,3.8,Poor,66,Viral,55,98,100,Healthy,10,37,40
Talk Show,Amc,Mobile App,4K,902,15.033333333333333,180.4,5,5,11.894199312714777,3.6,Poor,65,Low,27,98,96,Healthy,10,20,13
Talk Show,Amc,Mobile App,HD,390,6.5,130.0,3,3,5.333333333333333,3.0,Poor,50,Low,16,98,96,Healthy,10,13,4
Talk Show,Amc,Mobile App,SD,558,9.3,111.6,5,5,3.6,3.4,Fair,56,Low,27,98,96,Healthy,10,20,14
Talk Show,Amc,Set-Top Box,4K,357,5.95,89.25,4,4,4.117749140893471,2.75,Fair,47,Low,22,98,99,At_Risk,10,17,11
Talk Show,Amc,Set-Top Box,HD,904,15.066666666666666,100.44444444444444,9,9,9.444444444444445,3.2222222222222223,Poor,61,Viral,50,98,99,Healthy,10,34,37
Talk Show,Amc,Set-Top Box,SD,448,7.466666666666667,74.66666666666667,6,6,8.833333333333334,2.8333333333333335,Poor,51,Medium,33,98,99,Healthy,10,23,21
Talk Show,Amc,Smart Tv,4K,745,12.416666666666666,124.16666666666667,6,6,9.578499427262313,4.166666666666667,Poor,64,Medium,33,98,95,Healthy,10,23,16
Talk Show,Amc,Smart Tv,HD,272,4.533333333333333,68.0,4,4,7.75,3.75,Poor,51,Low,22,98,95,Healthy,10,17,7
Talk Show,Amc,Smart Tv,SD,750,12.5,107.14285714285714,7,7,6.285714285714286,2.857142857142857,Poor,56,High,38,98,95,Healthy,10,26,27
Talk Show,Amc,Tablet,4K,591,9.85,118.2,5,5,12.4,2.6,Poor,52,Low,27,98,96,Healthy,10,20,17
Talk Show,Amc,Tablet,HD,395,6.583333333333333,98.75,4,4,5.75,3.0,Poor,50,Low,22,98,96,Healthy,10,17,10
Talk Show,Amc,Tablet,SD,757,12.616666666666667,126.16666666666667,6,6,8.0,3.3333333333333335,Poor,59,Medium,33,98,96,Healthy,10,23,19
Talk Show,Cbs,Laptop,4K,633,10.55,158.25,4,4,11.25,3.5,Poor,59,Low,22,98,100,Healthy,10,17,8
Talk Show,Cbs,Laptop,HD,1022,17.033333333333335,102.2,10,10,7.3,2.4,Poor,57,Viral,55,98,100,Healthy,10,37,45
Talk Show,Cbs,Laptop,SD,1053,17.55,131.625,8,8,11.25,2.75,Poor,60,High,44,98,100,Healthy,10,30,33
Talk Show,Cbs,Mobile App,4K,911,15.183333333333334,227.75,4,4,9.367749140893471,4.75,Poor,74,Low,22,98,96,Healthy,10,17,3
Talk Show,Cbs,Mobile App,HD,1686,28.1,187.33333333333334,9,9,6.222222222222222,3.0,Poor,69,Viral,50,98,96,Healthy,10,34,38
Talk Show,Cbs,Mobile App,SD,796,13.266666666666667,199.0,4,4,4.75,3.25,Fair,62,Low,22,98,96,Healthy,10,17,9
Talk Show,Cbs,Set-Top Box,4K,343,5.716666666666667,68.6,5,5,6.4,2.4,Poor,46,Low,27,98,99,At_Risk,10,20,18
Talk Show,Cbs,Set-Top Box,HD,652,10.866666666666667,108.66666666666667,6,6,6.5,2.3333333333333335,Poor,51,Medium,33,98,99,Healthy,10,23,23
Talk Show,Cbs,Set-Top Box,SD,419,6.983333333333333,139.66666666666666,3,3,6.333333333333333,3.0,Poor,51,Low,16,98,99,Healthy,10,13,4
Talk Show,Cbs,Smart Tv,4K,113,1.8833333333333333,56.5,2,2,7.735498281786942,3.5,Poor,41,Low,11,98,95,At_Risk,10,10,0
Talk Show,Cbs,Smart Tv,HD,535,8.916666666666666,107.0,5,5,12.6,3.0,Poor,53,Low,27,98,95,Healthy,10,20,15
Talk Show,Cbs,Smart Tv,SD,1535,25.583333333333332,139.54545454545453,11,11,7.545454545454546,3.090909090909091,Poor,67,Viral,61,98,95,Healthy,10,40,48
Talk Show,Cbs,Tablet,4K,525,8.75,131.25,4,4,8.117749140893471,3.75,Poor,58,Low,22,98,96,Healthy,10,17,7
Talk Show,Cbs,Tablet,HD,1503,25.05,150.3,10,10,8.2,3.3,Poor,68,Viral,55,98,96,Healthy,10,37,42
Talk Show,Cbs,Tablet,SD,615,10.25,153.75,4,4,7.75,3.0,Poor,56,Low,22,98,96,Healthy,10,17,10
Talk Show,Cnn,Laptop,4K,399,6.65,99.75,4,4,9.25,3.75,Poor,54,Low,22,98,100,Healthy,10,17,7
Talk Show,Cnn,Laptop,HD,876,14.6,97.33333333333333,9,9,7.666666666666667,3.111111111111111,Poor,60,Viral,50,98,100,Healthy,10,34,37
Talk Show,Cnn,Laptop,SD,954,15.9,119.25,8,8,5.6838745704467355,3.125,Poor,61,High,44,98,100,Healthy,10,30,31
Talk Show,Cnn,Mobile App,4K,976,16.266666666666666,139.42857142857142,7,7,8.781570937653411,3.142857142857143,Poor,61,High,38,98,96,Healthy,10,26,26
Talk Show,Cnn,Mobile App,HD,1422,23.7,129.27272727272728,11,11,7.0,2.6363636363636362,Poor,63,Viral,61,98,96,Healthy,10,40,50
Talk Show,Cnn,Mobile App,SD,1007,16.783333333333335,167.83333333333334,6,6,7.0,4.0,Poor,68,Medium,33,98,96,Healthy,10,23,17
Talk Show,Cnn,Set-Top Box,4K,807,13.45,134.5,6,6,8.333333333333334,3.1666666666666665,Poor,59,Medium,33,98,99,Healthy,10,23,20
Talk Show,Cnn,Set-Top Box,HD,781,13.016666666666667,97.625,8,8,6.625,3.25,Poor,59,High,44,98,99,Healthy,10,30,31
Talk Show,Cnn,Set-Top Box,SD,384,6.4,128.0,3,3,7.333333333333333,3.6666666666666665,Poor,54,Low,16,98,99,Healthy,10,13,1
Talk Show,Cnn,Smart Tv,4K,207,3.45,103.5,2,2,6.5,3.0,Poor,43,Low,11,98,95,At_Risk,10,10,0
Talk Show,Cnn,Smart Tv,HD,790,13.166666666666666,158.0,5,5,7.2,2.8,Poor,57,Low,27,98,95,Healthy,10,20,16
Talk Show,Cnn,Smart Tv,SD,652,10.866666666666667,163.0,4,4,9.0,2.5,Poor,54,Low,22,98,95,Healthy,10,17,12
Talk Show,Cnn,Tablet,4K,332,5.533333333333333,166.0,2,2,11.0,3.5,Poor,53,Low,11,98,96,Healthy,10,10,0
Talk Show,Cnn,Tablet,HD,929,15.483333333333333,132.71428571428572,7,7,7.571428571428571,2.7142857142857144,Poor,58,High,38,98,96,Healthy,10,26,28
Talk Show,Cnn,Tablet,SD,761,12.683333333333334,126.83333333333333,6,6,7.166666666666667,3.6666666666666665,Poor,61,Medium,33,98,96,Healthy,10,23,18
Talk Show,Discovery Channel,Laptop,4K,1414,23.566666666666666,141.4,10,10,8.0,3.1,Poor,66,Viral,55,98,100,Healthy,10,37,43
Talk Show,Discovery Channel,Laptop,HD,821,13.683333333333334,117.28571428571429,7,7,6.285714285714286,2.857142857142857,Poor,57,High,38,98,100,Healthy,10,26,27
Talk Show,Discovery Channel,Laptop,SD,271,4.516666666666667,67.75,4,4,5.25,3.25,Poor,48,Low,22,98,100,At_Risk,10,17,9
Talk Show,Discovery Channel,Mobile App,4K,775,12.916666666666666,129.16666666666666,6,6,8.0,3.0,Poor,58,Medium,33,98,96,Healthy,10,23,21
Talk Show,Discovery Channel,Mobile App,HD,542,9.033333333333333,90.33333333333333,6,6,6.833333333333333,3.6666666666666665,Poor,57,Medium,33,98,96,Healthy,10,23,18
Talk Show,Discovery Channel,Mobile App,SD,700,11.666666666666666,140.0,5,5,8.8,2.6,Poor,54,Low,27,98,96,Healthy,10,20,17
Talk Show,Discovery Channel,Set-Top Box,4K,1421,23.683333333333334,142.1,10,10,6.3,2.4,Poor,62,Viral,55,98,99,Healthy,10,37,45
Talk Show,Discovery Channel,Set-Top Box,HD,691,11.516666666666667,115.16666666666667,6,6,5.166666666666667,3.6666666666666665,Poor,60,Medium,33,98,99,Healthy,10,23,18
Talk Show,Discovery Channel,Set-Top Box,SD,544,9.066666666666666,77.71428571428571,7,7,5.067285223367698,3.142857142857143,Poor,55,High,38,98,99,Healthy,10,26,26
Talk Show,Discovery Channel,Smart Tv,4K,781,13.016666666666667,111.57142857142857,7,7,10.571428571428571,3.2857142857142856,Poor,59,High,38,98,95,Healthy,10,26,25
Talk Show,Discovery Channel,Smart Tv,HD,1274,21.233333333333334,141.55555555555554,9,9,6.666666666666667,2.7777777777777777,Poor,62,Viral,50,98,95,Healthy,10,34,38
Talk Show,Discovery Channel,Smart Tv,SD,1212,20.2,110.18181818181819,11,11,6.588272414870354,3.3636363636363638,Poor,65,Viral,61,98,95,Healthy,10,40,47
Talk Show,Discovery Channel,Tablet,4K,975,16.25,121.875,8,8,5.5,3.25,Poor,62,High,44,98,96,Healthy,10,30,31
Talk Show,Discovery Channel,Tablet,HD,228,3.8,228.0,1,1,6.0,3.0,Poor,51,Low,5,98,96,Healthy,10,7,0
Talk Show,Discovery Channel,Tablet,SD,843,14.05,168.6,5,5,8.0,3.2,Poor,61,Low,27,98,96,Healthy,10,20,14
Talk Show,Disney+,Laptop,4K,520,8.666666666666666,130.0,4,4,4.25,3.5,Fair,56,Low,22,98,100,Healthy,10,17,8
Talk Show,Disney+,Laptop,HD,1536,25.6,128.0,12,12,6.666666666666667,3.0833333333333335,Poor,66,Viral,66,98,100,Healthy,10,43,54
