Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
17706,2250,CNN,News,Tablet,Guest WiFi,48,4K,480p,3.0,2025-11-17 15:24:39.452582,2026-02-16 11:46:39.452582,2026-01-26 10:41:39.452582,Recorded,1x,True,True,True,True,3.0,False
17707,1026,CNN,Drama,Set-top Box,Mobile Network,72,HD,480p,13.0,2025-07-01 23:37:39.452582,2025-08-27 05:53:39.452582,2025-08-11 00:50:39.452582,Recorded,2x,False,False,False,True,5.0,False
17708,5384,ESPN,Comedy,Tablet,Home WiFi,73,HD,1080p,4.0,2026-02-22 14:26:39.452582,2025-12-17 00:31:39.452582,2025-05-04 20:52:39.452582,On-Demand,1.5x,False,True,False,True,5.0,False
17709,10312,Showtime,Movie,Laptop,Guest WiFi,133,HD,720p,14.0,2026-01-31 05:29:39.452582,2026-03-09 18:20:39.452582,2025-07-05 04:30:39.452582,On-Demand,1x,True,True,True,True,2.0,True
17710,12043,CNN,Comedy,Set-top Box,Cellular,196,SD,480p,15.0,2025-04-03 20:49:39.452582,2026-02-15 17:38:39.452582,2025-06-06 23:46:39.452582,Recorded,0.5x,True,True,True,False,5.0,True
17711,1570,ESPN,Series,Mobile App,Cellular,109,HD,1080p,10.0,2025-03-25 02:21:39.452582,2025-12-14 22:46:39.452582,2025-05-18 05:17:39.452582,Live,0.5x,False,True,False,True,4.0,True
17712,11269,Disney+,Comedy,Tablet,Mobile Network,101,4K,480p,14.0,2025-10-18 18:04:39.452582,2025-04-20 03:23:39.452582,2025-06-17 04:43:39.452582,Live,1.5x,True,False,True,True,2.0,False
17713,2687,CNN,Animation,Set-top Box,Home WiFi,226,HD,720p,13.0,2025-04-27 05:32:39.452582,2026-01-20 23:54:39.452582,2026-03-10 11:30:39.452582,Live,2x,False,False,False,True,4.0,True
17714,12613,AMC,Comedy,Laptop,Guest WiFi,33,HD,2160p,12.0,2026-01-26 11:34:39.452582,2025-09-01 19:13:39.452582,2025-09-11 03:06:39.452582,On-Demand,1.5x,False,True,False,False,,False
17715,7063,FOX News,Thriller,Tablet,Home WiFi,177,SD,2160p,8.0,2025-06-08 22:10:39.452582,2025-05-31 06:31:39.452582,2025-10-11 21:09:39.452582,Recorded,0.5x,False,False,True,False,,True
17716,6865,Showtime,Sports,Laptop,Mobile Network,158,4K,720p,15.0,2025-06-12 20:30:39.452582,2025-08-10 01:58:39.452582,2025-04-15 21:42:39.452582,Recorded,1.5x,True,True,False,True,,True
17717,3681,Local Channel,Sports,Set-top Box,Cellular,64,SD,2160p,10.0,2025-09-01 16:57:39.452582,2025-04-29 07:20:39.452582,2025-04-18 21:56:39.452582,On-Demand,2x,True,False,False,False,1.0,False
17718,11566,HBO,Sports,Laptop,Mobile Network,22,4K,2160p,8.0,2025-08-27 12:52:39.452582,2025-09-25 07:32:39.452582,2025-12-19 12:47:39.452582,Recorded,1x,True,True,False,False,4.0,False
17719,12699,Local Channel,Animation,Mobile App,Guest WiFi,29,HD,480p,12.0,2025-04-02 20:36:39.452582,2025-08-21 23:46:39.452582,2025-07-06 17:08:39.452582,On-Demand,1x,True,True,True,False,,True
17720,1879,Netflix,Drama,Laptop,Home WiFi,91,HD,480p,,2025-09-01 21:05:39.452582,2025-12-06 09:31:39.452582,2026-01-06 11:03:39.452582,Live,2x,True,True,False,True,2.0,False
17721,5906,HGTV,News,Mobile App,Home WiFi,207,SD,1080p,2.0,2025-05-09 11:04:39.452582,2025-11-23 00:04:39.452582,2025-08-15 14:29:39.452582,Live,1.5x,True,True,True,True,1.0,False
17722,10452,Showtime,Comedy,Laptop,Home WiFi,219,4K,1080p,11.0,2025-04-25 10:13:39.452582,2025-09-16 15:33:39.452582,2025-10-10 00:01:39.452582,On-Demand,1.5x,False,True,True,False,2.0,False
17723,9775,Showtime,Talk Show,Smart TV,Cellular,98,4K,1080p,7.0,2025-07-28 09:09:39.452582,2025-06-17 05:06:39.452582,2026-01-01 02:54:39.452582,On-Demand,2x,True,False,False,True,3.0,True
17724,3041,HBO,Animation,Set-top Box,Guest WiFi,197,SD,2160p,0.0,2025-10-10 21:22:39.452582,2025-04-09 17:59:39.452582,2025-11-11 20:38:39.452582,On-Demand,1x,True,False,True,False,4.0,False
17725,6608,HBO,Sports,Tablet,Cellular,64,4K,2160p,1.0,2025-09-10 23:06:39.452582,2025-04-14 03:17:39.452582,2025-12-04 19:33:39.452582,On-Demand,1.5x,True,True,True,False,5.0,True
17726,10454,HGTV,Comedy,Laptop,Guest WiFi,43,4K,480p,11.0,2026-01-07 22:14:39.452582,2025-11-23 22:55:39.452582,2025-05-30 19:56:39.452582,Live,1.5x,True,True,False,True,3.0,False
17727,3432,FOX News,Series,Set-top Box,Home WiFi,75,4K,720p,4.0,2025-09-01 01:54:39.452582,2025-07-17 21:52:39.452582,2025-08-01 04:06:39.452582,Recorded,1x,True,False,True,True,3.0,True
17728,5004,Showtime,Documentary,Laptop,Mobile Network,62,4K,1080p,6.0,2025-09-09 23:40:39.452582,2026-02-08 16:49:39.452582,2025-05-14 23:40:39.452582,Recorded,2x,False,False,False,False,5.0,True
17729,6329,ESPN,Comedy,Set-top Box,Cellular,185,SD,480p,2.0,2026-01-03 14:33:39.452582,2025-06-25 04:44:39.452582,2025-12-25 08:56:39.452582,Live,1x,True,True,True,False,4.0,False
17730,1576,CBS,Thriller,Tablet,Mobile Network,32,4K,1080p,3.0,2025-08-14 03:04:39.452582,2025-09-15 12:55:39.452582,2025-10-20 01:10:39.452582,Recorded,1.5x,True,False,False,False,4.0,False
17731,10420,Netflix,Drama,Mobile App,Cellular,22,SD,2160p,3.0,2025-11-10 09:27:39.452582,2025-11-17 15:40:39.452582,2025-07-30 02:12:39.452582,On-Demand,0.5x,True,True,False,True,1.0,False
17732,6232,Discovery Channel,Comedy,Laptop,Mobile Network,111,HD,480p,10.0,2025-08-17 07:30:39.452582,2025-10-20 02:12:39.452582,2025-06-09 18:54:39.452582,Recorded,2x,True,False,True,True,,False
17733,4900,Showtime,Animation,Tablet,Cellular,11,SD,720p,11.0,2025-08-20 16:44:39.452582,2025-04-25 22:52:39.452582,2025-09-07 20:58:39.452582,Live,0.5x,True,False,False,False,3.0,False
17734,4896,AMC,Comedy,Set-top Box,Mobile Network,81,4K,2160p,9.0,2026-01-16 08:28:39.452582,2025-04-27 23:29:39.452582,2025-04-08 07:31:39.452582,Live,2x,True,False,False,False,,True
17735,9746,Discovery Channel,Series,Set-top Box,Mobile Network,84,SD,480p,14.0,2025-05-04 20:52:39.452582,2025-08-14 12:26:39.452582,2025-03-22 13:13:39.452582,Recorded,1.5x,False,True,True,True,2.0,False
17736,5370,FOX News,Animation,Laptop,Guest WiFi,187,HD,2160p,2.0,2025-05-20 10:27:39.452582,2025-03-28 02:34:39.452582,2025-07-01 04:31:39.452582,Live,1.5x,False,True,True,False,,False
17737,6025,FOX News,Comedy,Set-top Box,Cellular,44,4K,2160p,13.0,2025-09-10 16:22:39.452582,2026-03-02 02:26:39.452582,2025-11-30 01:53:39.452582,On-Demand,2x,False,True,True,True,3.0,True
17738,4669,Disney+,Thriller,Laptop,Guest WiFi,152,HD,720p,14.0,2026-03-11 02:43:39.452582,2025-06-22 04:11:39.452582,2025-05-22 03:35:39.452582,Live,0.5x,False,False,False,False,3.0,True
17739,7575,NBC,Talk Show,Set-top Box,Guest WiFi,135,HD,480p,15.0,2025-09-29 21:02:39.452582,2026-01-12 16:48:39.452582,2025-03-16 14:03:39.452582,Live,1x,False,False,True,True,4.0,True
17740,4876,Discovery Channel,News,Smart TV,Home WiFi,64,HD,2160p,4.0,2025-10-11 18:31:39.452582,2025-08-27 08:29:39.452582,2026-01-25 12:55:39.452582,Recorded,0.5x,False,False,True,True,1.0,True
17741,6654,Disney+,Series,Set-top Box,Mobile Network,91,HD,2160p,6.0,2025-05-27 01:47:39.452582,2025-05-16 03:04:39.452582,2025-06-25 06:49:39.452582,On-Demand,2x,True,True,True,False,,True
17742,8610,ABC,Comedy,Mobile App,Cellular,135,4K,720p,3.0,2026-02-13 00:31:39.452582,2025-09-03 22:47:39.452582,2025-06-21 14:05:39.452582,On-Demand,0.5x,True,False,False,False,2.0,False
17743,3298,NBC,Comedy,Tablet,Mobile Network,35,4K,1080p,10.0,2025-11-08 14:40:39.452582,2025-04-24 17:53:39.452582,2025-07-27 09:15:39.452582,Recorded,0.5x,False,True,False,False,3.0,True
17744,10577,ABC,Animation,Laptop,Home WiFi,232,HD,480p,12.0,2025-11-03 02:08:39.452582,2025-12-08 01:45:39.452582,2025-03-15 07:22:39.452582,Recorded,1.5x,True,True,False,True,2.0,False
17745,9095,Showtime,Series,Smart TV,Guest WiFi,73,4K,2160p,15.0,2025-03-15 21:27:39.452582,2025-11-28 02:38:39.452582,2026-03-02 11:23:39.452582,Live,1.5x,True,False,False,True,4.0,False
17746,6718,AMC,Documentary,Tablet,Mobile Network,132,SD,480p,11.0,2025-08-22 17:26:39.452582,2025-11-07 01:05:39.452582,2026-01-27 14:53:39.452582,On-Demand,0.5x,True,False,True,True,1.0,False
17747,7223,AMC,Series,Set-top Box,Cellular,11,SD,1080p,2.0,2025-06-15 07:13:39.452582,2025-09-02 07:57:39.452582,2025-07-15 13:57:39.452582,On-Demand,1.5x,False,True,True,True,2.0,True
17748,12054,Local Channel,Sports,Tablet,Cellular,167,HD,720p,0.0,2026-03-01 08:20:39.452582,2026-02-09 18:11:39.452582,2025-09-08 02:28:39.452582,Recorded,1x,True,True,True,True,,True
17749,4361,AMC,Comedy,Tablet,Guest WiFi,218,4K,480p,1.0,2026-02-18 14:48:39.452582,2026-03-13 00:13:39.452582,2025-12-06 21:42:39.452582,On-Demand,1x,False,True,False,False,1.0,False
17750,8883,Netflix,Series,Mobile App,Mobile Network,70,SD,1080p,8.0,2025-08-23 05:43:39.452582,2026-01-26 12:28:39.452582,2025-11-28 16:17:39.452582,On-Demand,0.5x,False,False,False,True,3.0,False
17751,10179,HBO,Documentary,Laptop,Mobile Network,76,4K,480p,0.0,2025-08-14 03:13:39.452582,2025-08-05 09:41:39.452582,2025-04-11 11:03:39.452582,On-Demand,0.5x,True,False,True,True,1.0,True
17752,2069,HBO,Thriller,Laptop,Guest WiFi,86,SD,480p,5.0,2025-12-04 01:12:39.452582,2025-11-08 20:24:39.452582,2026-02-16 07:09:39.452582,Recorded,1.5x,True,False,False,False,3.0,False
17753,7276,ABC,Thriller,Mobile App,Guest WiFi,191,SD,480p,10.0,2026-03-10 07:47:39.452582,2025-06-06 08:01:39.452582,2025-08-25 10:54:39.452582,On-Demand,2x,False,False,False,False,,True
17754,8685,ESPN,Talk Show,Mobile App,Mobile Network,221,4K,480p,0.0,2025-06-23 10:25:39.452582,2025-12-16 11:16:39.452582,2025-04-03 02:53:39.452582,On-Demand,1x,False,True,False,False,5.0,True
17755,3426,CNN,Comedy,Smart TV,Mobile Network,143,HD,1080p,12.0,2026-02-19 15:25:39.452582,2025-11-18 01:49:39.452582,2025-12-09 00:08:39.452582,Recorded,1x,False,True,True,True,2.0,False
17756,7563,HBO,Sports,Tablet,Mobile Network,198,HD,720p,14.0,2026-02-13 15:34:39.452582,2025-05-30 07:34:39.452582,2025-11-20 01:05:39.452582,On-Demand,2x,True,False,False,True,,True
17757,10448,CBS,Documentary,Tablet,Cellular,233,SD,720p,4.0,2025-11-21 23:37:39.452582,2026-02-07 23:17:39.452582,2025-08-17 04:51:39.452582,On-Demand,1x,True,True,False,True,4.0,False
17758,2622,CBS,News,Smart TV,Mobile Network,204,SD,2160p,,2025-12-30 08:54:39.452582,2025-11-03 07:40:39.452582,2025-05-12 11:02:39.452582,On-Demand,0.5x,False,False,False,True,1.0,False
17759,10558,AMC,Talk Show,Set-top Box,Mobile Network,61,HD,480p,15.0,2025-11-08 19:47:39.452582,2025-05-26 10:58:39.452582,2026-02-15 22:23:39.452582,Recorded,2x,True,False,True,True,2.0,True
17760,3190,Disney+,Drama,Smart TV,Cellular,49,4K,480p,1.0,2025-03-26 21:41:39.452582,2026-03-05 13:51:39.452582,2025-04-11 21:09:39.452582,On-Demand,0.5x,False,True,True,False,,False
17761,2052,NBC,Movie,Smart TV,Guest WiFi,211,4K,720p,7.0,2025-12-07 21:33:39.452582,2025-06-12 10:43:39.452582,2025-03-21 04:49:39.452582,Recorded,1.5x,False,True,True,True,2.0,False
17762,12414,Netflix,Animation,Mobile App,Mobile Network,46,4K,720p,5.0,2026-02-19 10:00:39.452582,2026-02-12 10:10:39.452582,2025-06-24 04:48:39.452582,Recorded,2x,True,False,True,True,4.0,False
17763,5223,HGTV,News,Mobile App,Mobile Network,21,HD,720p,4.0,2025-11-22 18:12:39.452582,2026-03-02 12:38:39.452582,2025-12-19 19:07:39.452582,On-Demand,2x,False,False,True,False,,False
17764,7827,Showtime,Drama,Set-top Box,Home WiFi,120,SD,480p,15.0,2025-11-30 09:37:39.452582,2025-08-26 15:03:39.452582,2025-03-16 06:01:39.452582,On-Demand,1x,False,True,True,True,1.0,False
17765,7781,ABC,Thriller,Set-top Box,Guest WiFi,92,HD,480p,15.0,2026-03-02 21:51:39.452582,2025-04-20 00:30:39.452582,2025-10-22 14:27:39.452582,On-Demand,0.5x,False,False,False,False,1.0,True
17766,3483,HGTV,Sports,Set-top Box,Guest WiFi,44,4K,2160p,3.0,2025-10-22 23:50:39.452582,2025-07-29 07:08:39.452582,2026-01-22 01:50:39.452582,Live,0.5x,True,False,True,True,4.0,True
17767,11082,Discovery Channel,Movie,Mobile App,Mobile Network,102,HD,2160p,8.0,2025-10-11 06:26:39.452582,2025-04-07 11:48:39.452582,2025-04-29 19:38:39.452582,On-Demand,0.5x,True,True,False,True,,False
17768,9896,Local Channel,Animation,Tablet,Cellular,29,SD,1080p,11.0,2025-11-30 14:54:39.452582,2025-05-10 19:23:39.452582,2026-03-12 07:29:39.452582,On-Demand,1x,False,False,True,True,4.0,True
17769,9438,AMC,Reality TV,Mobile App,Mobile Network,16,HD,720p,14.0,2026-01-21 21:10:39.452582,2025-09-01 14:36:39.452582,2025-03-16 09:13:39.452582,Recorded,2x,True,True,True,False,2.0,True
17770,3932,Showtime,Sports,Mobile App,Guest WiFi,87,SD,480p,5.0,2025-11-14 08:00:39.452582,2026-03-09 05:24:39.452582,2025-11-25 00:58:39.452582,Live,1x,True,False,True,True,5.0,False
17771,2424,ESPN,Drama,Set-top Box,Mobile Network,25,4K,720p,1.0,2025-11-27 01:25:39.452582,2025-10-21 06:24:39.452582,2025-12-30 12:17:39.452582,Live,1.5x,False,False,True,True,,True
17772,10586,Disney+,News,Laptop,Cellular,176,SD,1080p,15.0,2025-03-18 03:34:39.452582,2025-07-17 00:16:39.452582,2025-11-03 00:00:39.452582,Recorded,2x,True,False,True,False,,False
17773,9695,Disney+,Animation,Laptop,Home WiFi,37,HD,720p,6.0,2025-08-07 06:39:39.452582,2025-04-23 05:18:39.452582,2025-08-28 07:21:39.452582,Recorded,1x,False,True,True,False,1.0,True
17774,7120,CBS,Drama,Set-top Box,Home WiFi,56,SD,2160p,3.0,2025-06-08 10:09:39.452582,2025-06-19 04:18:39.452582,2025-04-18 22:29:39.452582,On-Demand,1.5x,False,True,True,False,2.0,False
17775,7793,HBO,Reality TV,Laptop,Guest WiFi,228,4K,1080p,,2025-05-08 02:41:39.452582,2025-05-21 17:18:39.452582,2025-07-05 05:26:39.452582,On-Demand,0.5x,True,True,True,True,1.0,True
17776,3897,Discovery Channel,Documentary,Mobile App,Mobile Network,117,4K,720p,,2025-08-01 03:23:39.452582,2025-07-07 12:41:39.452582,2025-05-12 11:43:39.452582,Live,1.5x,False,True,False,True,1.0,False
17777,10122,ESPN,Drama,Set-top Box,Guest WiFi,147,SD,480p,8.0,2025-06-28 07:52:39.452582,2025-08-12 12:35:39.452582,2025-04-03 00:04:39.452582,On-Demand,1x,True,False,True,False,5.0,True
17778,1932,Local Channel,Comedy,Smart TV,Guest WiFi,211,SD,2160p,3.0,2025-09-27 16:23:39.452582,2026-01-06 12:02:39.452582,2025-08-06 23:23:39.452582,Live,1x,False,True,True,False,4.0,True
17779,1711,Local Channel,Sports,Mobile App,Home WiFi,166,HD,720p,15.0,2025-11-11 06:53:39.452582,2025-05-12 15:13:39.452582,2025-06-03 23:02:39.452582,Live,1.5x,True,True,True,False,,False
17780,2098,Discovery Channel,Movie,Tablet,Cellular,54,SD,1080p,6.0,2025-03-15 01:57:39.452582,2026-01-16 23:50:39.452582,2025-03-25 21:04:39.452582,Live,2x,False,True,False,False,3.0,False
17781,3483,Local Channel,Animation,Tablet,Cellular,28,4K,1080p,14.0,2025-10-17 22:14:39.452582,2025-04-21 09:51:39.452582,2026-02-09 08:01:39.452582,On-Demand,0.5x,False,True,False,False,4.0,True
17782,1402,NBC,Documentary,Mobile App,Guest WiFi,39,4K,480p,15.0,2025-08-21 01:56:39.452582,2025-11-08 17:29:39.452582,2025-12-10 11:27:39.452582,On-Demand,2x,True,True,False,False,,False
17783,4866,Disney+,Thriller,Tablet,Mobile Network,180,HD,480p,12.0,2025-12-16 00:01:39.452582,2025-11-01 01:09:39.452582,2025-07-21 20:47:39.452582,On-Demand,1.5x,False,True,True,False,,False
17784,2658,NBC,Movie,Laptop,Mobile Network,74,4K,2160p,9.0,2026-02-24 20:41:39.452582,2025-04-27 06:20:39.452582,2025-11-27 21:00:39.452582,On-Demand,0.5x,True,False,True,True,2.0,True
17785,9029,HBO,Talk Show,Laptop,Mobile Network,103,4K,1080p,9.0,2025-05-01 22:49:39.452582,2025-05-19 12:21:39.452582,2025-09-07 04:01:39.452582,Recorded,0.5x,True,False,True,False,1.0,True
17786,4329,HBO,Sports,Tablet,Home WiFi,153,4K,480p,3.0,2026-01-11 03:50:39.452582,2025-11-07 17:13:39.452582,2025-04-24 19:07:39.452582,On-Demand,2x,False,True,True,False,,True
17787,5899,Disney+,Drama,Smart TV,Guest WiFi,55,SD,480p,2.0,2025-12-13 13:08:39.452582,2026-01-02 02:40:39.452582,2026-02-07 21:56:39.452582,Recorded,0.5x,False,True,False,False,,False
17788,6485,Disney+,Thriller,Tablet,Guest WiFi,215,SD,1080p,11.0,2025-07-14 23:24:39.452582,2026-01-07 04:58:39.452582,2025-08-27 19:07:39.452582,On-Demand,1x,True,True,False,True,1.0,True
17789,4708,Discovery Channel,News,Set-top Box,Cellular,140,HD,480p,10.0,2025-05-21 09:44:39.452582,2025-09-28 06:41:39.452582,2025-06-29 05:53:39.452582,On-Demand,0.5x,True,False,True,True,5.0,True
17790,3666,HGTV,Comedy,Smart TV,Home WiFi,113,4K,480p,6.0,2025-10-17 00:08:39.452582,2025-10-17 00:25:39.452582,2026-01-06 18:06:39.452582,Live,1.5x,True,False,False,False,,False
17791,10629,ABC,Sports,Mobile App,Home WiFi,86,HD,1080p,11.0,2026-03-11 07:20:39.452582,2026-02-02 00:18:39.452582,2026-01-20 09:22:39.452582,Live,2x,False,False,False,False,5.0,True
17792,2312,NBC,Thriller,Laptop,Guest WiFi,132,4K,720p,10.0,2025-11-25 02:49:39.452582,2026-03-07 11:14:39.452582,2025-06-29 14:09:39.452582,Recorded,2x,False,False,False,False,3.0,False
17793,2429,Netflix,Talk Show,Tablet,Home WiFi,128,4K,1080p,,2025-08-10 04:32:39.452582,2025-07-17 12:04:39.452582,2025-10-22 13:26:39.452582,Recorded,1.5x,True,False,False,True,2.0,True
17794,10641,Netflix,Animation,Tablet,Home WiFi,191,HD,480p,8.0,2026-01-21 00:50:39.452582,2025-05-16 22:37:39.452582,2025-09-14 07:39:39.452582,Live,1x,False,True,False,False,,False
17795,10878,Disney+,Series,Smart TV,Guest WiFi,237,4K,720p,9.0,2025-03-20 23:33:39.452582,2025-08-01 10:35:39.452582,2025-11-20 14:43:39.452582,Recorded,2x,True,False,False,False,,True
17796,2735,ABC,Thriller,Set-top Box,Guest WiFi,104,HD,1080p,10.0,2025-05-12 05:45:39.452582,2026-01-27 23:29:39.452582,2025-10-07 07:46:39.452582,Live,1.5x,True,True,False,False,2.0,True
17797,4467,CNN,Series,Smart TV,Home WiFi,137,HD,720p,14.0,2025-11-09 09:23:39.452582,2025-08-17 13:59:39.452582,2025-05-17 23:07:39.452582,Live,1x,False,True,True,False,2.0,True
17798,4911,AMC,Series,Mobile App,Cellular,109,4K,480p,4.0,2026-02-11 08:21:39.452582,2025-07-10 04:17:39.452582,2025-11-15 18:37:39.452582,Recorded,1.5x,True,False,False,True,5.0,True
17799,10712,FOX News,Series,Tablet,Cellular,119,HD,2160p,3.0,2026-02-02 21:10:39.452582,2025-04-17 03:36:39.452582,2025-07-09 22:33:39.452582,Live,1.5x,True,True,False,True,4.0,True
17800,11846,Netflix,Thriller,Smart TV,Home WiFi,69,4K,1080p,0.0,2025-04-19 05:50:39.452582,2025-12-07 19:36:39.452582,2025-07-28 08:26:39.452582,Recorded,1x,False,False,False,True,5.0,True
17801,12374,Disney+,Documentary,Mobile App,Cellular,231,4K,480p,9.0,2025-10-28 04:07:39.452582,2025-05-26 13:00:39.452582,2025-08-13 04:47:39.452582,Recorded,1.5x,False,True,True,False,2.0,True
17802,6422,Local Channel,Thriller,Tablet,Cellular,87,SD,720p,14.0,2026-03-09 16:35:39.452582,2025-12-24 17:23:39.452582,2025-08-19 03:06:39.452582,Live,2x,False,False,False,True,3.0,True
17803,11993,Netflix,Movie,Smart TV,Home WiFi,218,SD,2160p,1.0,2025-12-26 08:57:39.452582,2025-08-09 18:11:39.452582,2025-10-09 21:23:39.452582,Recorded,2x,True,False,False,False,,True
17804,9525,Local Channel,Comedy,Set-top Box,Guest WiFi,230,SD,1080p,14.0,2025-12-18 14:23:39.452582,2025-10-05 05:15:39.452582,2025-09-06 21:49:39.452582,Live,0.5x,True,False,False,True,3.0,True
17805,1322,NBC,News,Laptop,Mobile Network,5304,HD,480p,3.0,2025-04-13 04:16:39.452582,2026-01-17 19:23:39.452582,2025-09-24 14:48:39.452582,Live,1.5x,True,False,True,False,3.0,False
17806,4194,CBS,Drama,Smart TV,Cellular,168,HD,2160p,11.0,2025-07-11 23:17:39.452582,2025-09-24 03:22:39.452582,2025-10-06 16:00:39.452582,On-Demand,1.5x,True,True,True,True,1.0,True
17807,1723,Netflix,Sports,Smart TV,Cellular,43,HD,720p,2.0,2025-06-27 01:00:39.452582,2025-11-23 14:12:39.452582,2025-05-16 18:38:39.452582,Recorded,1.5x,False,False,True,False,5.0,True
17808,5006,ESPN,Comedy,Laptop,Mobile Network,239,4K,1080p,3.0,2025-06-06 05:30:39.452582,2025-03-20 00:08:39.452582,2025-09-08 14:42:39.452582,Recorded,2x,True,True,True,True,4.0,True
17809,6016,HBO,Talk Show,Tablet,Guest WiFi,26,HD,1080p,12.0,2025-05-01 01:18:39.452582,2025-08-29 22:58:39.452582,2026-01-03 21:49:39.452582,Live,1x,True,False,False,False,1.0,True
17810,7495,AMC,News,Tablet,Cellular,80,HD,2160p,11.0,2026-01-11 06:50:39.452582,2025-04-24 03:23:39.452582,2025-03-31 06:36:39.452582,Live,0.5x,False,False,False,True,4.0,True
17811,5063,Disney+,Series,Smart TV,Home WiFi,208,SD,2160p,13.0,2026-01-11 13:45:39.452582,2025-06-22 11:59:39.452582,2025-08-10 00:17:39.452582,Recorded,2x,False,False,True,False,,True
17812,6071,Showtime,Reality TV,Tablet,Home WiFi,117,4K,2160p,8.0,2025-07-18 22:10:39.452582,2025-04-16 13:49:39.452582,2026-01-30 01:36:39.452582,Recorded,1.5x,False,True,True,False,4.0,False
17813,1394,ABC,News,Smart TV,Home WiFi,145,4K,2160p,12.0,2025-05-07 05:22:39.452582,2025-12-15 04:46:39.452582,2026-02-02 04:52:39.452582,Live,0.5x,True,True,False,True,2.0,True
17814,3148,Showtime,Series,Set-top Box,Cellular,21,SD,480p,1.0,2025-08-04 20:01:39.452582,2025-11-17 18:28:39.452582,2025-12-17 16:16:39.452582,Recorded,0.5x,False,False,False,True,3.0,True
17815,2451,CBS,News,Tablet,Guest WiFi,111,4K,1080p,15.0,2025-05-19 03:58:39.452582,2025-04-06 16:52:39.452582,2026-03-13 13:56:39.452582,On-Demand,1.5x,False,False,False,True,2.0,True
17816,12124,Netflix,Comedy,Tablet,Cellular,127,HD,720p,8.0,2025-08-25 00:24:39.452582,2025-12-26 10:24:39.452582,2026-01-12 09:44:39.452582,Recorded,1x,False,False,True,True,4.0,True
17817,12939,ESPN,Movie,Laptop,Mobile Network,58,4K,480p,7.0,2025-06-10 01:10:39.452582,2025-12-27 23:10:39.452582,2026-02-03 23:32:39.452582,Live,1.5x,True,True,True,True,1.0,True
17818,3298,AMC,Animation,Smart TV,Home WiFi,215,HD,2160p,4.0,2025-07-21 04:51:39.452582,2025-05-30 23:28:39.452582,2025-07-22 04:52:39.452582,Recorded,1.5x,True,True,False,False,,True
17819,8124,HGTV,News,Mobile App,Guest WiFi,69,HD,2160p,15.0,2025-05-11 06:20:39.452582,2025-10-17 17:11:39.452582,2026-02-24 15:51:39.452582,Recorded,2x,False,True,True,False,2.0,False
17820,11334,NBC,Documentary,Laptop,Home WiFi,116,HD,1080p,,2025-11-11 01:32:39.452582,2025-12-26 04:48:39.452582,2026-01-19 22:42:39.452582,On-Demand,0.5x,True,True,True,True,2.0,True
17821,5588,Discovery Channel,Comedy,Tablet,Cellular,203,4K,480p,1.0,2025-06-22 14:18:39.452582,2025-08-14 12:42:39.452582,2026-02-18 21:54:39.452582,Recorded,1.5x,False,False,True,False,5.0,True
17822,9801,HGTV,Sports,Laptop,Cellular,152,HD,720p,8.0,2026-01-21 12:38:39.452582,2025-08-26 07:10:39.452582,2025-07-20 14:28:39.452582,Recorded,1.5x,True,False,True,True,5.0,True
17823,9802,Netflix,Animation,Mobile App,Home WiFi,77,SD,480p,10.0,2025-09-06 19:08:39.452582,2025-06-21 21:09:39.452582,2025-09-20 00:15:39.452582,On-Demand,1x,True,True,True,False,3.0,False
17824,2971,HBO,Reality TV,Tablet,Home WiFi,193,SD,1080p,11.0,2025-09-06 05:08:39.452582,2025-04-07 00:13:39.452582,2025-09-13 14:32:39.452582,Live,1.5x,True,True,False,False,3.0,True
17825,10625,CBS,Animation,Set-top Box,Guest WiFi,172,SD,480p,9.0,2025-11-26 19:13:39.452582,2026-01-10 15:46:39.452582,2026-01-26 07:08:39.452582,Recorded,0.5x,True,True,False,True,2.0,True
17826,6047,Disney+,Reality TV,Smart TV,Mobile Network,115,SD,2160p,7.0,2025-05-10 14:07:39.452582,2026-02-06 02:24:39.452582,2025-07-16 08:32:39.452582,Recorded,1.5x,False,True,True,False,1.0,True
17827,6688,Local Channel,Movie,Smart TV,Guest WiFi,65,4K,1080p,8.0,2025-06-10 05:46:39.452582,2025-08-12 12:10:39.452582,2025-10-11 18:38:39.452582,Live,1x,False,False,True,False,1.0,False
17828,5641,NBC,Talk Show,Tablet,Guest WiFi,118,SD,1080p,6.0,2025-04-09 16:23:39.452582,2025-12-31 09:23:39.452582,2025-05-28 17:04:39.452582,Live,1x,True,True,True,False,5.0,True
17829,11876,Netflix,News,Smart TV,Guest WiFi,100,4K,480p,4.0,2025-12-18 00:44:39.452582,2025-11-07 08:21:39.452582,2025-06-14 19:50:39.452582,On-Demand,1.5x,False,True,True,False,2.0,False
17830,10719,Netflix,Movie,Smart TV,Mobile Network,136,HD,720p,7.0,2025-12-19 01:10:39.452582,2026-02-12 21:55:39.452582,2025-03-31 07:25:39.452582,Live,0.5x,True,False,True,False,1.0,False
